#l1 l2 l3 l4 mom1 mom2 mom3 mom4 f1 f2 f3 f4 f5 f6 f7 f8 f9 f10 f11 f12 f13 f14 f15 f16 f17 f18 f19 f20
-3.9064223442525303e-02 1.2316700837276765e-02 4.4121286091163454e-03 -2.1444900172432994e-03 6.4755345117719009e-18 1.0000000000000009e+00 -2.8907200417739167e-02 3.1065075909086750e+00 8.7610822154394695e-17 6.7180313556918969e-16 2.1421067440285412e-14 2.0478626280852068e-12 3.8098301227043369e-10 8.4067872524249080e-08 1.3304705327780958e-05 9.8458702659407751e-04 2.7346738982528696e-02 3.1476766338862389e-01 2.9362284520832899e-01 2.8253297165849778e-02 4.0802207438888082e-04 3.1605493640841946e-06 1.3261731377480428e-08 4.3171980773820681e-11 1.7674087007175006e-13 1.4930196484058324e-15 4.0257074682723986e-17 4.8214880444713331e-18
-9.3471373907583588e-02 5.9576659579962735e-02 7.0129876013896291e-03 -2.8749804575026660e-03 -1.7284772057502386e-17 9.9999999999999989e-01 5.2936893402724883e-01 3.8843289677876798e+00 1.3302194470246805e-16 8.5993264127586859e-16 2.0722587038286153e-14 1.4019180728594081e-12 1.8298411372783448e-10 3.0042119638857203e-08 4.1156331977962907e-06 3.6052476554091693e-04 1.7268573674270170e-02 3.5918540285683442e-01 2.3683883513812662e-01 3.9373574527181696e-02 3.4541191932698115e-03 1.2510170210076928e-04 2.2367468395876476e-06 2.8933565864089011e-08 4.1618769020072487e-10 1.0103596857729426e-11 5.9559372349399220e-13 1.1228548803284969e-13
-2.5238140592119759e-02 4.2194916618025421e-02 4.3754296166848075e-03 -4.3123256012159343e-03 -7.6696288144681250e-17 9.9999999999999911e-01 6.8360823824403075e-02 2.9785986566419749e+00 3.8152412605310549e-23 6.6163678056387322e-22 8.4815651084478377e-20 5.1189858650682831e-17 8.0216758816344341e-14 1.6806564013718998e-10 2.7498694554332514e-07 2.2451886613564367e-04 2.8373488037885922e-02 3.0597767996747127e-01 2.8112064072159415e-01 3.3501827164297462e-02 3.0685746138791253e-04 3.3984040233069864e-07 1.7525397817301325e-10 8.0531910895014947e-14 5.1205783822642983e-17 8.4818236142351898e-20 6.6164006398853839e-22 3.8152476568320695e-23
-1.0761219850735410e-01 3.3421664287432928e-02 1.5093562111331931e-02 -2.2169774118606551e-03 2.1548715845668163e-17 9.9999999999999989e-01 2.8521043029446402e-01 3.2644326383712410e+00 1.2487035065212523e-18 1.1377929821336598e-17 4.8935698024868710e-16 7.0376043063326407e-14 2.1499650132048633e-11 8.3832126310739228e-09 2.5661222346847849e-06 4.0776426868060193e-04 2.1345676063484906e-02 3.5330560841673553e-01 2.5056415474854332e-01 3.8826954845146769e-02 1.1440202861092376e-03 9.8186097041287981e-06 4.0726966417726355e-08 1.3069280174861324e-10 5.2556900626358142e-13 4.3282940411080435e-15 1.1366090593728103e-16 1.3365121874877467e-17
-4.8069996989992078e-02 5.5576023507468444e-02 5.6653682582971081e-03 -3.3944566439621411e-03 3.2574349784241238e-18 1.0000000000000004e+00 3.9552135239678099e-01 3.6178470123972288e+00 9.3519216415318532e-19 7.9103855450710556e-18 3.0165539087350819e-16 3.7549891700153985e-14 9.9875278734749548e-12 3.5603024417480087e-09 1.1223699683375081e-06 2.2705900020451395e-04 2.1075458796724563e-02 3.3139581110694832e-01 2.5405894308108606e-01 3.8224074906512209e-02 2.5828301729731158e-03 6.0472520099006146e-05 6.3277445647546150e-07 4.5671368536435414e-09 3.7054694466783202e-11 5.4346694215468198e-13 2.1807087810218558e-14 3.2762743655235775e-15
8.3807944429766162e-02 7.4508722903435909e-02 -6.6411132158475513e-03 -3.7086297031271144e-03 -1.4319490884075169e-16 1.0000000000000002e+00 -3.9766336542374775e-01 3.6589279090189035e+00 1.4036405033585126e-15 9.8932686971006121e-15 2.7161432168001536e-13 2.1012556836410325e-11 2.9868755644685616e-09 4.7785528983788280e-07 5.2001020761316656e-05 2.4622509076154121e-03 3.9602377157337554e-02 2.3889735690817082e-01 3.3593186140966608e-01 2.2654053110148523e-02 2.6966078696480280e-04 8.8232177572997544e-07 1.9711090421928683e-09 4.3246430739428836e-12 1.3259396226728916e-14 8.9895318181085800e-17 2.0770537137767334e-18 2.2806092985149482e-19
-6.9292200205800410e-03 3.2839746529493896e-02 1.5761596048959815e-03 -4.4010596029005859e-03 1.8534902752561961e-16 9.9999999999999956e-01 3.9287440990987681e-02 2.9573210669977303e+00 3.8299743570097791e-23 6.6567813607982865e-22 8.5934531195729478e-20 5.3011723601581344e-17 8.8723375277477435e-14 2.1652098570923840e-10 3.9802812406573367e-07 2.6009312612851831e-04 2.8389165269120956e-02 3.0306596051927870e-01 2.9284093308142484e-01 3.1090279276392848e-02 3.5625734223461371e-04 5.7735095108931859e-07 2.7666382640256386e-10 9.7975190110476623e-14 5.4638249569320248e-17 8.6712563650748686e-20 6.6786013952024609e-22 3.8365901540602840e-23
-9.7802009287408689e-02 9.2700616838623767e-02 3.6461802139697175e-03 -2.9704717189532963e-03 -9.4236220603287168e-18 9.9999999999999989e-01 2.8361293807631666e-01 3.9764947033494962e+00 4.9258869646827419e-14 2.4379928540947102e-13 3.7092398308151548e-12 1.3508116950890184e-10 8.4576615500948040e-09 6.2252629844022692e-07 3.6521369842303076e-05 1.2737719821885609e-03 2.6117240747749779e-02 3.2060883295173465e-01 2.2861058964007380e-01 3.7984651917486789e-02 2.2997358513663769e-03 8.2565473946915750e-05 1.7222250399094052e-06 2.7916719153614700e-08 5.1723319318538354e-10 1.5965590413530815e-11 1.1399458769618992e-12 2.4132196104804367e-13
1.0760781416862662e-01 3.2994589082865594e-02 -2.0192008897308447e-02 -2.6458966010696220e-03 9.1146334606320290e-17 1.0000000000000000e+00 -1.5263118641783102e-01 2.8866032728266684e+00 3.8152397949255852e-23 6.6163596876222929e-22 8.4814918655255364e-20 5.1184370195361658e-17 8.0076752077865117e-14 1.6378628552770492e-10 2.2810039710265279e-07 1.9934128582595220e-04 3.6394358480371702e-02 2.5243855662697356e-01 3.2494916147661579e-01 2.5134601650612511e-02 1.3778569160734813e-04 2.1924283930391976e-07 1.6367590585556286e-10 8.0076329594415751e-14 5.1184368327083752e-17 8.4814918620918621e-20 6.6163596875416333e-22 3.8152397949198517e-23
-7.6858841249277110e-02 3.1631556483511070e-02 1.5132970719128440e-02 -3.2204580579142618e-03 -1.0506569839453264e-16 9.9999999999999978e-01 2.8391634565635715e-01 3.0924316470172388e+00 3.8152398600610279e-23 6.6163600714992739e-22 8.4814958203221629e-20 5.1184735427144094e-17 8.0088759913067880e-14 1.6419790710241134e-10 2.2653808103100518e-07 1.3503566948420753e-04 2.0631823016371332e-02 3.3913006056808209e-01 2.5512763211839801e-01 3.9811318763943358e-02 8.1797643368586911e-04 2.2241296227146456e-06 1.4602465454035924e-09 5.0233001049043190e-13 2.0980476869436880e-16 2.3791495772181339e-19 1.4253275306285644e-21 7.1580375283038437e-23
-6.0846294547992081e-03 4.0573405899952689e-02 1.0875858533452613e-03 -2.8056363303459119e-03 2.5345561618796312e-16 9.9999999999999978e-01 8.0705688814741244e-02 3.4354706896629192e+00 1.0801190593868670e-15 6.6888884118251401e-15 1.4900757082649776e-13 8.9750390886278563e-12 1.0019515357359783e-09 1.3444744657551491e-07 1.4016680974097469e-05 8.3646422626750439e-04 2.7843101817840905e-02 3.0216479446710881e-01 2.8976473750743492e-01 3.0651895871197907e-02 1.4191603707974139e-03 3.2266268991912002e-05 3.8430200678302081e-07 3.4390974777468210e-09 3.5912567238994836e-11 6.7281329333114401e-13 3.2898111406952455e-14 5.5745990519794820e-15
1.6089937933853371e-01 -6.3645075337105297e-02 -3.6307015102979137e-02 3.6700719213866115e-03 -5.1854207161139531e-19 1.0000000000000000e+00 -3.3691138952422367e-01 2.8594206378018607e+00 3.9110701911164260e-23 6.8803850591039249e-22 9.2152194776046888e-20 6.3026036533832730e-17 1.3328178552029952e-13 4.4915074024544060e-10 9.7922747484154016e-07 5.4777691739020897e-04 3.9149414098789248e-02 2.6081851230056297e-01 4.0358519529853037e-01 1.4746094685987105e-02 1.4614486376094755e-04 2.8219930041648364e-07 1.8840810094200177e-10 8.5598345093551505e-14 5.2826676355649362e-17 8.6208357393688348e-20 6.6816990154041188e-22 3.8431581733345654e-23
8.3176861839590416e-02 5.6899880078360901e-02 -1.1248759581210278e-02 -3.9415143993562400e-03 3.0308843042459324e-16 9.9999999999999989e-01 -4.1281509894005874e-01 3.4035359119353594e+00 1.9797231919974795e-18 2.2030841795686036e-17 1.3075769142668380e-15 2.7595098805400640e-13 1.2126881039741296e-10 6.0153884625359925e-08 1.7975417063359427e-05 1.8304609664302857e-03 4.1880559906515152e-02 2.4070521440258846e-01 3.4504437247223285e-01 1.9284173966500409e-02 1.2449265971981640e-04 2.2937374749734983e-07 1.7016208797565271e-10 8.2762167906249492e-14 5.2797540809619215e-17 8.7490249532045700e-20 6.8307970983299653e-22 3.9420183643872691e-23
2.8353421910039096e-02 -8.4527097155709024e-02 -1.5319709736613153e-03 5.5481640373245492e-03 5.4139857759419950e-16 1.0000000000000000e+00 7.7303610225497615e-02 2.9520814760563798e+00 4.9372892093764376e-18 4.1333159795883069e-17 1.5394018362905147e-15 1.8312712519574641e-13 4.4929445213933835e-11 1.3833393248787341e-08 3.2875483790601276e-06 4.0384577288169870e-04 2.1919542350502925e-02 3.2228093270123914e-01 3.2487008137146306e-01 2.6501069709827026e-02 9.3109446838961739e-04 1.2130927540182751e-05 7.4052697544718161e-08 3.2489103787923747e-10 1.6959753921940722e-12 1.7311969138556350e-14 5.3323296943553112e-16 6.8818094614759321e-17
1.2370986614291085e-01 2.1598129218682208e-02 -1.8936293630706008e-02 -1.8215486679414410e-03 -2.0968517527017240e-16 9.9999999999999978e-01 -3.1120867855424628e-01 3.1949320062881204e+00 4.9758997370016003e-18 4.4965634338468582e-17 1.8979650299918689e-15 2.6375377888557699e-13 7.6497087231607004e-11 2.7996717415674588e-08 7.9271782493023360e-06 1.0656394494718902e-03 3.9299371647754308e-02 2.5003834326470914e-01 3.6627090813343549e-01 1.9724190927332911e-02 3.4331527454107153e-04 1.8669355913207281e-06 5.0839779064569220e-09 1.0810746738557910e-11 2.9670726609159252e-14 1.7729005602103402e-16 3.6767725485666052e-18 3.7735097530668965e-19
-8.6931555729376237e-03 3.1615535529840651e-02 1.3550441780385918e-03 -3.4454682032928965e-03 -2.0791624692150783e-16 9.9999999999999978e-01 4.1464671816942404e-02 3.0718825240820773e+00 6.4725789962272436e-19 6.4228276209324391e-18 3.1828171965936119e-16 5.4740161918804830e-14 2.0222979637982389e-11 9.3064653428905541e-09 3.1028556732848013e-06 4.8307985270953116e-04 2.7974386981455383e-02 3.0425385220493717e-01 2.9099742969714543e-01 3.1311063615276663e-02 5.1865733197711448e-04 2.3745800217802770e-06 5.7571212563662670e-09 1.1175657463824328e-11 2.7961313674545543e-14 1.5319172700673476e-16 2.9651357792978095e-18 2.9188882618776668e-19
2.3551564743583442e-02 7.4042085629455245e-02 -9.1957454805871748e-04 -2.5795190864841911e-03 -4.1517176624869068e-18 9.9999999999999978e-01 -9.6644858201284711e-02 4.2567692243134427e+00 2.6214204294447450e-12 1.0617977971531239e-11 1.1459292029618915e-10 2.6381641564836360e-09 9.6554919393312408e-08 4.0077007647637311e-06 1.3314865980841424e-04 2.6327513950337275e-03 3.1426691456330744e-02 2.6723227691027007e-01 2.9222277631972676e-01 2.8121702400425524e-02 2.0515241584412747e-03 9.3374531098507259e-05 2.5743072787631902e-06 5.7437920061073764e-08 1.4712346586493834e-09 6.0734917062351732e-11 5.4285646637127339e-12 1.3133103993489519e-12
2.0793725284927383e-02 1.9386942251072702e-02 -4.1191125295342483e-03 -2.6070644348115926e-03 8.3941559553333451e-17 1.0000000000000002e+00 -9.8612164461051324e-02 3.1342109896667707e+00 1.1493424236355761e-16 8.5184064652320110e-16 2.5669546464556734e-14 2.2848636385512029e-12 3.9380338426959875e-10 8.1018373847862346e-08 1.2186964747091679e-05 9.0375050806492416e-04 3.1137707737040457e-02 2.8804240059263936e-01 3.1407722986886699e-01 2.5242533427560294e-02 5.2817601016284625e-04 5.4004660156128193e-06 2.8698519434569777e-08 1.1607466596443775e-10 5.7829784579571321e-13 5.7635266062646977e-15 1.7572425993008394e-16 2.2604106571281064e-17
-1.4596777687189566e-01 1.4023222076128328e-01 3.0668116348266626e-02 -2.8091959993756174e-03 9.3462283599912164e-17 1.0000000000000000e+00 -5.4297192019249230e-01 3.4229591041711447e+00 6.8623797012504097e-23 1.4099880985506941e-21 2.5346066507527938e-19 2.5229970951785574e-16 6.9397289783692894e-13 2.2513412334851519e-09 3.5693182965460082e-06 1.2354419647385079e-03 4.9863335691053529e-02 2.0429960383219395e-01 2.2006588836688684e-01 1.9793784880711925e-02 1.1905052840016781e-04 2.1724344461617775e-07 1.6365646817475430e-10 8.0076277407700676e-14 5.1184368291585880e-17 8.4814918631849514e-20 6.6163596876616720e-22 3.8152397949414702e-23
-5.1814084669319135e-03 3.9488707184297006e-02 1.3330353847995748e-03 -2.7935832797115140e-03 1.1479431609393045e-15 9.9999999999999856e-01 1.1198010862276972e-01 3.4459840453177852e+00 7.1806754289983543e-16 4.5021523348620807e-15 1.0251135489339945e-13 6.3671359309010806e-12 7.3886524030628342e-10 1.0379473815273979e-07 1.1412140936113586e-05 7.2696893801303393e-04 2.7289795626173244e-02 3.0350960481088141e-01 2.8924517893981783e-01 3.0761625165273285e-02 1.5974792860962200e-03 3.8802367475775855e-05 4.8422271107380692e-07 4.5081455548956401e-09 4.8647908451716775e-11 9.3507559246344190e-13 4.6552818790206795e-14 7.9685054922856620e-15
1.8220976454237725e-01 1.5088998443370059e-02 -2.8839881128690216e-02 -1.8396714914265470e-03 -2.3770425633784437e-17 1.0000000000000002e+00 -5.9086643960079843e-01 3.3193818032689237e+00 1.3223636064807614e-19 1.8122783811368374e-18 1.5264466344614789e-16 5.0630731333135615e-14 3.6762287550736632e-11 2.9843575651199789e-08 1.3588925578289163e-05 1.8451981329364634e-03 4.6501541653076260e-02 2.2386788186074061e-01 4.2057313510177291e-01 1.0887685581523259e-02 9.5233127736512056e-05 2.1573654043337088e-07 1.6387516841276771e-10 8.0117007476838592e-14 5.1194622805730580e-17 8.4822994994527960e-20 6.6167305147864217e-22 3.8153982001880616e-23
-2.4604498116141518e-01 2.3387419100086855e-02 2.4723309888954562e-02 -5.0434013205495826e-04 -2.6478351474647385e-17 9.9999999999999978e-01 3.5861687888828914e-01 3.5278682362226137e+00 2.4182658146650821e-15 1.4301782753769397e-14 2.9456849562095887e-13 1.5995132389299525e-11 1.5844853259040719e-09 1.8766334632177105e-07 1.7306097299832057e-05 8.8765897106501414e-04 2.1711515117501710e-02 4.6138055651238280e-01 2.4830520022432129e-01 3.9249975830011809e-02 1.6236412888323106e-03 3.8267655292134735e-05 5.0639010804377142e-07 5.0813717084027806e-09 5.9294511151784730e-11 1.2240432719853089e-12 6.4429581808907643e-14 1.1401739171277095e-14
-4.0155047364767917e-02 5.5665611265271683e-02 3.8701131138817600e-03 -3.0071221056762500e-03 -3.4284660592635418e-18 9.9999999999999944e-01 3.2761677482057899e-01 3.7033794256251045e+00 1.8572932209395597e-16 1.2052518342684458e-15 2.9187574307632694e-14 1.9804234943940521e-12 2.5768859404276097e-10 4.1686690400869223e-08 5.4981364479748126e-06 4.6667159561302330e-04 2.3279403013433227e-02 3.2335998949214018e-01 2.6107773260621148e-01 3.5849971183730123e-02 2.6097660240353543e-03 8.0391374066051175e-05 1.2308492904484440e-06 1.3741153371718407e-08 1.7318814752015807e-10 3.7684823901874261e-12 2.0500820227907858e-13 3.6901540038394144e-14
-8.2062964106064576e-02 5.1488771095039687e-02 1.2400563142312141e-02 -3.7679699511886690e-03 2.1335030609142021e-15 9.9999999999999756e-01 4.3850520940579268e-01 3.3883529909538930e+00 3.8620208425221742e-23 6.6993360719858078e-22 8.5938051628661729e-20 5.1939683162524321e-17 8.1505640714888346e-14 1.6758092104204625e-10 2.2279797333064983e-07 1.0476763476519266e-04 1.7695108963453013e-02 3.4687541142058537e-01 2.3875869832354429e-01 4.2627565212046033e-02 1.8576569135092373e-03 1.7626204039782727e-05 5.5875798954727977e-08 1.0555147180672932e-10 2.2457641798037750e-13 1.0011815172652397e-15 1.6086990263111668e-17 1.4052656178981113e-18
4.8754699874712003e-02 7.8617801872482712e-02 -5.2301609577446694e-03 -4.0868600358631522e-03 -2.2969139108047792e-16 9.9999999999999989e-01 -2.3396434427107154e-01 3.5754711884020245e+00 1.0160468298047201e-16 8.3660778482078037e-16 2.9920407156654450e-14 3.2802356956146783e-12 6.9577082862486315e-10 1.6852103431560349e-07 2.7156684397490509e-05 1.8080702695662503e-03 3.7223916585586270e-02 2.5466350901742235e-01 3.0723127052670984e-01 2.7739788887134392e-02 4.2981798591605413e-04 1.2048585207144015e-06 1.2602963046535506e-09 1.2160856788299681e-12 2.0886103721756328e-15 9.4570624863729249e-18 1.6488707902930720e-19 1.5406962055368151e-20
-1.8072319916763661e-02 1.3070579305767466e-01 1.2781898537030652e-03 -3.5017015939309212e-03 3.5174113273311354e-16 9.9999999999999967e-01 -1.3723903324195369e-01 4.0622008734133814e+00 5.1905874868766918e-14 2.5984613283317016e-13 4.0266462103880644e-12 1.4988382876437673e-10 9.5835649214219648e-09 7.1730203633945637e-07 4.3249505196595853e-05 1.7048181462218455e-03 3.7856681289320550e-02 2.2432571323958192e-01 2.2896877102670637e-01 3.0157717730403006e-02 1.7977591602589007e-03 5.8138043596137074e-05 1.0706872927525293e-06 1.5370329595092881e-08 2.5496194262449418e-10 7.1741705351819356e-12 4.7837725033689602e-13 9.7339193766986832e-14
1.3454503540852246e-02 4.1141163465365380e-02 -2.4192990195004652e-03 -4.4850756795125181e-03 1.9777785467454138e-16 9.9999999999999989e-01 -6.5304226644742738e-02 3.0302304831913243e+00 3.8654513312549690e-23 6.7593087337613289e-22 8.8991417478770203e-20 5.8333482454788143e-17 1.1427936155649669e-13 3.5939468602524769e-10 7.7272607991091382e-07 4.4187904065986301e-04 3.2699851193185830e-02 2.8680775935275848e-01 3.0531608111725450e-01 2.8191786696310141e-02 2.8970344944929905e-04 4.3349540391245005e-07 2.1604514993351386e-10 8.6353481552177659e-14 5.2110808725654625e-17 8.5218399588515779e-20 6.6274625559584330e-22 3.8186754874624266e-23
1.6072690071861559e-02 3.2675233450727259e-02 -3.4777863554026696e-03 -3.6878466072036188e-03 -6.2069329670787906e-16 1.0000000000000009e+00 -1.0271202374466815e-01 3.0653756064702220e+00 1.5004836205368944e-19 1.6672741904232870e-18 1.0011265085501242e-16 2.2201102531537324e-14 1.1063432787094542e-11 7.1028950639435359e-09 3.3490714607713824e-06 6.6630388277586741e-04 3.2822955605432649e-02 2.8542588022807108e-01 3.0975845239108368e-01 2.6568960222518007e-02 3.0227344257047981e-04 9.7501411020752659e-07 1.4165470637905241e-09 1.6025380235207505e-12 2.4883366419044316e-15 9.2197977340867404e-18 1.3385874553807147e-19 1.1154703077241342e-20
4.3868423205776344e-02 -2.4131036702473574e-02 -3.1876679382884486e-03 2.6062008438414408e-04 -3.2511104939142461e-16 1.0000000000000002e+00 8.5555004357343478e-02 3.1158220225271509e+00 2.1624169588997862e-17 1.6482012436762751e-16 5.2356517249532106e-15 5.0544335510819221e-13 9.7696028154162146e-11 2.3496909470406301e-08 4.4075605646217006e-06 4.4743813108390277e-04 2.3912077899547367e-02 3.0881766252640497e-01 3.2220021823322986e-01 2.7748293159074768e-02 1.2281296746306501e-03 2.0851099590500144e-05 1.6986777334446203e-07 1.0015565615025980e-09 6.9255709438482332e-12 9.0125250884016514e-14 3.3341426695735841e-15 4.7908806844376145e-16
-5.4030229366239984e-03 4.1774994394914423e-02 3.1455748289716440e-04 -2.6057043631803976e-03 1.5652029612544187e-15 9.9999999999999800e-01 5.6195275911954676e-03 3.5614280437349626e+00 2.1205370078114704e-14 1.1329938328718911e-13 1.9596313788682130e-12 8.4148103112386844e-11 6.3161776949235137e-09 5.5390013298704628e-07 3.7554850925042986e-05 1.4027806005136850e-03 2.8290618613123222e-02 2.9892084631892474e-01 2.9299776941793343e-01 2.9367345129286175e-02 1.3157845940598369e-03 3.3772992533558720e-05 4.8490031485781968e-07 5.4030250047972656e-09 7.0598393618786419e-11 1.6191263133304799e-12 9.2604600656966261e-14 1.7226674233952736e-14
-7.5438947709913190e-02 5.5680742075606762e-02 6.1975012791941854e-03 -2.3025826811810513e-03 5.0456242809426599e-16 9.9999999999999967e-01 1.1394982874834733e-01 3.6852410493142815e+00 3.0383891649493138e-14 1.5894761407014065e-13 2.6521489049346048e-12 1.0861262262500505e-10 7.7202494027972923e-09 6.3982776179882958e-07 4.1113534339616896e-05 1.4643544349416063e-03 2.6430130185797752e-02 3.2329433831319188e-01 2.5924204574911835e-01 3.4366242144453461e-02 1.4359266718230108e-03 3.6964182059575058e-05 5.5872208684913095e-07 6.5845432710761938e-09 9.0820176884371726e-11 2.1833813722339762e-12 1.2941811682027014e-13 2.4585820159868939e-14
-1.7717536565947803e-01 3.7470894234891007e-02 2.4575194847591349e-02 -2.5208900971583725e-03 -2.8363007722473093e-17 9.9999999999999978e-01 6.3396587220814959e-01 3.4521018217807713e+00 3.8182355646960807e-23 6.6223406053157765e-22 8.4914188278524039e-20 5.1272276949311889e-17 8.0306929181122115e-14 1.6453737335060783e-10 2.1728992150249911e-07 9.5636419304506105e-05 1.0316710893476966e-02 4.0924247226692939e-01 2.1368903922574217e-01 4.7543027998914564e-02 2.2295334203306992e-03 2.1314250711978403e-05 6.4644115982116597e-08 1.1304863391178615e-10 2.1938633964074236e-13 8.9401759638395718e-16 1.3356797294070107e-17 1.1161289240677106e-18
1.3886343833424861e-01 6.8877018450386726e-02 -1.0371765600393060e-02 -2.5364127717393855e-03 -2.5966570550704656e-17 1.0000000000000002e+00 -2.9997121812849192e-01 3.5600680368730715e+00 1.8259942800786148e-16 1.2670660113608770e-15 3.4232535088487671e-14 2.6560249096595557e-12 3.9640845168319555e-10 7.3022062058436635e-08 1.1475940122898339e-05 1.1741495546150863e-03 4.1085784399991547e-02 2.3881928931131990e-01 3.6571585957061920e-01 2.4970690618160863e-02 9.9550606735159105e-04 1.6372860766408497e-05 1.3685932280402077e-07 8.5156396742521351e-10 6.2926719684878975e-12 8.7459730481804067e-14 3.4141872930882020e-15 5.0700313705674012e-16
1.8708033625852199e-02 7.8992840278273441e-02 -6.2663366364361156e-04 -2.6403582316706850e-03 8.8647041498281714e-16 1.0000000000000009e+00 -4.8876354977773005e-02 4.2635977668389300e+00 2.0395656778962242e-12 8.3302640631464001e-12 9.1228895591765159e-11 2.1435489606478375e-09 8.0469195569374723e-08 3.4398652764897758e-06 1.1808088879439090e-04 2.4285810640198077e-03 3.1206663110008349e-02 2.6612599331809855e-01 2.8362058046000854e-01 2.9240092872691935e-02 2.2167814249555973e-03 1.0388674175570235e-04 2.9320121125077809e-06 6.6714711788504528e-08 1.7362189736876975e-09 7.2548431031496469e-11 6.5389944759115881e-12 1.5893134384964893e-12
-1.3719428625041245e-02 1.4248309233180073e-01 1.2932202451429019e-03 -3.8596149066220361e-03 8.2743695313610563e-16 1.0000000000000029e+00 1.7248480035824548e-01 4.0551373867623726e+00 1.3993827867112319e-15 8.2988229912042960e-15 1.7211217064925531e-13 9.4850209047147575e-12 9.6953849489098603e-10 1.2410208583261938e-07 1.4127886293731294e-05 1.0660749055266354e-03 3.2417530913714902e-02 2.2798211464859197e-01 2.1199227653378921e-01 3.6940709588322448e-02 2.3035653187020114e-03 6.8571036335816617e-05 1.0922185427189233e-06 1.3050246911259861e-08 1.7789767623562938e-10 4.1737053020955087e-12 2.4120462176207850e-13 4.5039712255210486e-14
-4.7494612250570042e-02 4.9757097720152701e-02 6.8131191824822154e-03 -3.4711174142407265e-03 5.2222511686868185e-17 1.0000000000000002e+00 4.1260785690340523e-01 3.5453553478804198e+00 8.3526406840782072e-20 7.9970993901576670e-19 3.7722875644051668e-17 6.2540688709761898e-15 2.3564907441449687e-12 1.2695356488799596e-09 6.2896138168867571e-07 1.7039770720673916e-04 1.9553585055287009e-02 3.3496210271154198e-01 2.5332489673031305e-01 3.8998992211637738e-02 2.4590213192401565e-03 4.9528677692155198e-05 4.2488805147276828e-07 2.4531865592422234e-09 1.5924308329003205e-11 1.9150528017469828e-13 6.5969633617093653e-15 9.0545022632206650e-16
-1.4761422108464839e-01 2.0159323100748524e-02 1.5210673256395356e-02 -1.5346560490161606e-03 -1.0978077038060148e-16 1.0000000000000000e+00 4.7139028577539926e-01 3.6199288358473618e+00 4.0885364632342926e-16 2.5455251978101421e-15 5.7431440096959923e-14 3.5465546782373837e-12 4.1352845514510952e-10 5.9516271822183249e-08 6.9471680458189082e-06 4.8973440434192314e-04 1.6853079071773830e-02 4.0794904607667609e-01 2.4983333710187616e-01 3.7927062961684979e-02 2.6773516919874098e-03 8.7229104043450329e-05 1.4363080238717995e-06 1.7381834689472153e-08 2.3731768605233332e-10 5.5430447919404078e-12 3.1837094283026414e-13 5.9177331135425759e-14
-1.1849468187642941e-02 4.5546948168715504e-02 2.4196137497963779e-03 -3.5708357615424828e-03 3.1034331869655795e-16 9.9999999999999978e-01 8.4762997871177262e-02 3.2844658707261938e+00 3.4820555089960605e-19 3.3295370281230984e-18 1.5648335238787700e-16 2.5841733282737099e-14 9.7950929335109886e-12 5.3454345776352064e-09 2.4918313755004478e-06 5.2964768184722262e-04 2.8548961613880555e-02 3.0266998839959058e-01 2.8684945705417964e-01 3.2128102747430186e-02 1.0528472666098793e-03 1.1982467039315145e-05 6.2321065794830681e-08 2.2783192535290906e-10 9.8681689489634394e-13 8.5069795373436664e-15 2.2978614142161643e-16 2.7422853482965507e-17
1.3109962488959813e-02 5.5835361906379652e-02 1.8263314537588979e-05 -2.6501723842542258e-03 -2.1170286419555435e-17 9.9999999999999933e-01 1.1676260235801963e-01 3.8062311301213625e+00 2.1683029487600163e-14 1.1156310781355674e-13 1.8144027419281482e-12 7.2262533562190731e-11 5.0283393389684210e-09 4.1478995367043988e-07 2.7307226559811233e-05 1.0765345755505320e-03 2.8718055787538190e-02 2.8954721696552965e-01 2.9051859998679175e-01 3.0593872100497466e-02 2.2987382056385377e-03 8.4811565382780251e-05 1.7120013362201240e-06 2.6545608683992355e-08 4.6915684030275467e-10 1.3865281552870791e-11 9.5676690304018218e-13 1.9844219453914728e-13
-6.9260743495231258e-02 -1.1305840488035612e-01 -1.5866189331562473e-03 1.1467947797282609e-02 1.4255129471920733e-16 1.0000000000000000e+00 -1.4133405936476315e-01 2.7706445057250964e+00 3.8217008599568915e-23 6.6377949808686719e-22 8.5625065825792565e-20 5.3119413075991069e-17 9.3493152996419917e-14 2.7433694887654373e-10 6.4758502060649913e-07 4.3149213631523439e-04 3.3385202813532432e-02 3.0547466855347927e-01 2.9891760065617540e-01 1.7522242606606113e-02 9.2838095001670330e-05 2.1461088716734378e-07 1.6362466505396704e-10 8.0076129450020402e-14 5.1184367365670469e-17 8.4814918603512861e-20 6.6163596875218578e-22 3.8152397949217454e-23
1.0676806719106455e-02 3.8723286735169629e-02 -3.0306992811699389e-03 -3.9650055081660741e-03 7.3985277986137485e-19 1.0000000000000002e+00 -7.4149808476961412e-02 3.1313697867358496e+00 4.8785305727223334e-19 5.3305110377972290e-18 3.0927102324880088e-16 6.4573289189347750e-14 2.9040316657321231e-11 1.5659571672742999e-08 5.5929169295538674e-06 7.8790243023095161e-04 3.1559505755306465e-02 2.9031618174863127e-01 3.0342724764355000e-01 2.8197687396307337e-02 3.6403129272464385e-04 9.2918167140714157e-07 7.9280162535102329e-10 4.6912119684603960e-13 4.1014444120869957e-16 1.0052698700739059e-18 1.1249542602229728e-20 8.1851964793876515e-22
